peak_chr_name	promoter_chr_name	ensemble	gene_name	promoter_strand	n_bases_overlap	baseMean_atac	log2FoldChange_atac	lfcSE_atac	stat_atac	pvalue_atac	padj_atac	baseMean_rna	log2FoldChange_rna	lfcSE_rna	stat_rna	pvalue_rna	padj_rna	cluster_id
chr5:43312557-43314432	chr5:43313413-43315613	ENSG00000112972.15_10	HMGCS1	-	1019	38.98976548	-0.252215006	0.202151507	-1.247653358	0.212158029	0.397587899	11.33856891	0.412132922	0.247991879	1.661880717	0.096536694	0.361904515	c2
chr1:120311223-120311714	chr1:120311327-120313527	ENSG00000134240.12_6	HMGCS2	-	387	2.872441873	0.58842153	0.254805075	2.309300671	0.020926902	0.084905907	0.097343413	-0.47712695	2.482309698	-0.192210887	0.847577018	NA	c2
chr21:40720149-40722027	chr21:40721372-40723572	ENSG00000205581.11_8	HMGN1	-	655	27.92012029	-0.413727626	0.180538386	-2.291632463	0.021926861	0.087605631	54.50204463	1.146785238	0.362307512	3.165226223	NA	NA	c2
chr1:26795426-26799786	chr1:26796930-26799130	ENSG00000198830.11_6	HMGN2	+	2200	23.91836176	-0.879071417	0.191699197	-4.585681259	4.52508497753553e-6	2.59782e-4	111.5240793	0.671596136	0.394463343	1.702556517	0.088651093	0.348507938	c2
chr6:79943219-79944822	chr6:79944278-79946478	ENSG00000118418.15_7	HMGN3	-	544	26.0977633	-0.239474724	0.146731511	-1.632060633	0.102666714	0.247810905	8.877138825	-0.17461716	0.284917535	-0.612869126	0.539962879	0.80458303	c2
chr6:26536989-26539173	chr6:26536593-26538793	ENSG00000182952.5_7	HMGN4	+	1804	20.80720364	-0.222215586	0.156342323	-1.42133993	0.155217961	0.324833636	6.726450343	0.328432849	0.244659608	1.34240732	0.179463963	0.496432349	c2
chrX:80456685-80458731	chrX:80457211-80459411	ENSG00000198157.11_10	HMGN5	-	1520	4.013083335	0.168418513	0.292248149	0.576285986	0.564421893	0.728850662	0.369159414	0.305829117	1.017742349	0.300497584	0.763797639	NA	c2
chr22:35652893-35654851	chr22:35651444-35653644	ENSG00000100281.14_7	HMGXB4	+	751	6.731852965	-0.202067392	0.197349666	-1.023905413	0.305879953	0.501182013	6.516879188	0.187009447	0.189256481	0.988127041	0.323090434	0.649341596	c2
chr5:143191732-143192481	chr5:143189725-143191925	ENSG00000158497.6_9	HMHB1	+	193	2.369854357	0.441347987	0.375660509	1.174858621	0.240051283	0.429913813	0.039459745	-0.36974434	2.482309698	-0.148951736	0.881591717	NA	c2
chr22:35774428-35775291	chr22:35774353-35776553	ENSG00000100292.18_7	HMOX1	+	863	1.919564769	0.44747035	0.340881367	1.312686446	0.189288627	0.369416979	0.689080718	1.683513616	0.93198867	1.806367042	0.070861026	NA	c2
chr16:4523957-4525005	chr16:4522690-4524890	ENSG00000103415.12_8	HMOX2	+	933	12.37134114	-0.415959546	0.193907721	-2.145141738	0.031941516	0.113239303	2.366316934	0.107983916	0.304952339	0.354100959	0.723263223	0.899397465	c2
chr18:61615774-61617623	chr18:61614534-61616734	ENSG00000221887.6_7	HMSD	+	960	13.82223367	-0.606015154	0.248720976	-2.436526119	0.014829098	0.067087904	2.440075656	-0.846200029	0.403737109	-2.095918381	0.036089432	0.216434692	c2
chr4:8872971-8874466	chr4:8873364-8875564	ENSG00000215612.8_9	HMX1	-	1102	3.320707442	1.21559656	0.380145981	3.197709885	0.001385236	0.013141177	0.096894034	0.319635761	2.481641037	0.128800159	0.897515779	NA	c2
chr10:124907094-124908926	chr10:124905651-124907851	ENSG00000188816.4_4	HMX2	+	757	5.896510568	0.080002185	0.215209179	0.371741508	0.710085317	0.832292466	2.285700015	1.257106935	1.169836154	1.074600858	0.282553467	0.612173061	c2
chr10:124894282-124897105	chr10:124893485-124895685	ENSG00000188620.11_7	HMX3	+	1403	5.140851435	0.344440916	0.265292524	1.298343848	0.194169205	0.375517752	4.757110138	1.115902034	1.009709786	1.105171059	0.269085475	0.597011109	c2
chr12:121416086-121417379	chr12:121414345-121416545	ENSG00000135100.19_7	HNF1A	+	459	2.202995403	0.624045296	0.294528737	2.118792562	0.034108002	0.118439078	0.434525002	-1.066684044	1.333439834	-0.799949136	0.423740267	NA	c2
chr17:36102022-36105421	chr17:36104849-36107049	ENSG00000275410.6_10	HNF1B	-	572	2.483426748	0.636273525	0.2564915	2.480680748	0.013113176	0.061654288	0.200716693	-0.47712695	2.482309698	-0.192210887	0.847577018	NA	c2
chr8:76319063-76321382	chr8:76318148-76320348	ENSG00000164749.13_11	HNF4G	+	1285	8.350033083	0.302114397	0.257112995	1.175025781	0.23998440100000001	0.429849138	0.842553	-0.009585643	0.81977616	-0.011693	0.990670548	NA	c2
chr2:138721350-138722523	chr2:138719589-138721789	ENSG00000150540.14_6	HNMT	+	439	3.913804931	0.26021705	0.275577334	0.944261438	0.345036066	0.540161748	0.345736521	0.318132329	0.877104228	0.362707554	0.716823356	NA	c2
chr5:137088262-137091027	chr5:137089851-137092051	ENSG00000177733.7_7	HNRNPA0	-	1176	18.84434348	-0.048670083	0.195496358	-0.248956471	0.803394453	0.89130829600000006	25.25145306	-0.143205524	0.216672013	-0.660932264	0.508655754	0.787047517	c2
chr13:53216700-53216801	chr13:53214565-53216765	ENSG00000139675.13_8	HNRNPA1L2	+	65	3.260544942	-0.216093394	0.345639943	-0.62519798	0.531841128	0.7036966	15.07501954	1.33248086	0.530308186	2.512653764	NA	NA	c2
chr2:178076110-178078186	chr2:178075421-178077621	ENSG00000170144.22_13	HNRNPA3	+	1511	33.36632534	-0.34775442	0.181689439	-1.914004587	0.05561957	0.164599012	86.70208266	1.350704903	0.360729932	3.744366031	NA	NA	c2
chr5:177630901-177632734	chr5:177629533-177631733	ENSG00000197451.12_11	HNRNPAB	+	832	15.29330803	-0.201077323	0.183996577	-1.092831868	0.274467627	0.468064543	20.4198329	0.980489326	0.230017783	4.262667483	2.02000993832425e-5	0.002637989	c2
chr14:21737014-21738621	chr14:21737452-21739652	ENSG00000092199.19_16	HNRNPC	-	1169	31.13911625	-0.404183012	0.20581285	-1.963837594	0.049548929	0.152359809	29.91153364	0.613747687	0.267353552	2.295640671	0.021696435	0.165831876	c2
chr4:83293769-83296143	chr4:83295455-83297655	ENSG00000138668.20_16	HNRNPD	-	688	24.2049242	-0.304185035	0.159994029	-1.901227417	0.057272231	0.167930563	35.81925739	0.306222836	0.263583039	1.161769882	0.245328951	0.573544346	c2
chr10:43902649-43905758	chr10:43904433-43906633	ENSG00000169813.17_7	HNRNPF	-	1325	19.20558968	-0.302386256	0.18471924	-1.637004654	0.101629497	0.246141933	16.40429883	0.355873477	0.194594363	1.828796435	0.067430109	0.301953936	c2
chr5:179060582-179062131	chr5:179061584-179063784	ENSG00000169045.17_15	HNRNPH1	-	547	9.365580669	-0.351372811	0.18873557	-1.861720141	0.062642548	0.178258827	67.66735183	0.8999801	0.345194074	2.607171354	0.009129366	0.101659495	c2
chr10:70090152-70092794	chr10:70088930-70091130	ENSG00000096746.18_10	HNRNPH3	+	978	21.5149754	-0.388828758	0.187617894	-2.072450279	0.038223469	0.128006654	40.62764946	0.960125241	0.346183241	2.773459624	NA	NA	c2
chr2:38828904-38831285	chr2:38830527-38832727	ENSG00000143889.16_13	HNRNPLL	-	758	20.60828605	-0.167909149	0.158707018	-1.057981879	0.290063704	0.484621835	7.253384041	0.201729103	0.208364711	0.968153876	0.332967526	0.658684409	c2
chr19:8509222-8510838	chr19:8507650-8509850	ENSG00000099783.12_13	HNRNPM	+	628	16.2588807	-0.6120518	0.165782846	-3.691888594	2.22595e-4	0.003716989	16.52455332	0.170513768	0.260419662	0.654765339	0.51261885	0.788680622	c2
chr1:23669842-23671841	chr1:23670628-23672828	ENSG00000125944.21_11	HNRNPR	-	1213	26.57654809	-0.501140467	0.186358604	-2.689119025	0.007164087	0.040661415	24.57451521	0.278797554	0.194404447	1.434110994	0.151540591	0.45664803	c2
chr1:245025772-245028706	chr1:245027661-245029861	ENSG00000153187.21_17	HNRNPU	-	1045	31.0536879	-0.230636066	0.179776218	-1.282906428	0.199524861	0.382167996	93.08953202	0.843553416	0.416237559	2.026615327	0.042701768	0.236271019	c2
chr19:41768008-41771633	chr19:41766400-41768600	ENSG00000105323.18_12	HNRNPUL1	+	592	22.65418935	-0.314798373	0.186003999	-1.692427981	0.090564401	0.227901619	16.25074684	0.098530597	0.185659984	0.530704546	0.595623535	0.836788766	c2
chr5:78808919-78810859	chr5:78809756-78811956	ENSG00000152413.15_7	HOMER1	-	1103	19.34563748	0.126355366	0.177087064	0.713521156	0.475523327	0.658244151	0.986478606	0.064749702	0.51989272500000006	0.124544351	0.900884287	NA	c2
chr15:83654125-83655802	chr15:83654704-83656904	ENSG00000103942.13_11	HOMER2	-	1098	6.693143026	-0.112527589	0.1913145	-0.588181182	0.556410687	0.722627404	1.454125244	-0.509938094	0.499502386	-1.020892207	0.307305512	0.636555752	c2
chr19:19051004-19053844	chr19:19051869-19054069	ENSG00000051128.19_12	HOMER3	-	1975	3.727435266	0.47133123	0.219585772	2.146456148	0.031836604	0.113004777	1.201002494	1.491076186	0.496799483	3.001364205	0.002687729	0.049214835	c2
chr14:23770043-23772142	chr14:23768804-23771004	ENSG00000290292.10_1	HOMEZ	-	961	45.39006557	-0.568671343	0.19909527899999999	-2.856277391	0.004286405	0.028535076	2.94296035	-0.463975947	0.335774445	-1.381808394	0.167030541	0.479691087	c2
chr1:60279638-60281657	chr1:60278457-60280657	ENSG00000134709.13_9	HOOK1	+	1019	29.12132193	0.086618756	0.222826093	0.388728064	0.69747732	0.823537322	6.840294334	-0.157973373	0.278646167	-0.566931798	0.570760519	0.821634295	c2
chr19:12983811-12985011	chr19:12983353-12985553	ENSG00000095066.12_16	HOOK2	-	1200	4.118342973	0.15227484	0.261187778	0.583009055	0.559887205	0.7253275	2.329692417	-0.263791141	0.339797164	-0.77631943	0.437560404	0.743478378	c2
chr4:57546722-57548927	chr4:57547864-57550064	ENSG00000171476.22_8	HOPX	-	1063	3.736399817	0.257724078	0.241647757	1.066527916	0.286185066	0.48061798	0.141084166	-0.696905996	2.370261324	-0.294020743	0.768742053	NA	c2
chr1:150692416-150693732	chr1:150693170-150695370	ENSG00000143452.16_8	HORMAD1	-	562	1.483584377	1.467493485	0.359104446	4.086536668	4.37860311252331e-5	0.001231312	1.911430619	0.989748134	0.795728009	1.243827191	0.213563171	0.53660952	c2
chr22:30474340-30475618	chr22:30474452-30476652	ENSG00000176635.18_6	HORMAD2	+	1166	1.605749452	0.617874509	0.345053774	1.790661498	0.073347632	0.198071688	0.057083595	-0.36974434	2.482309698	-0.148951736	0.881591717	NA	c2
chr7:27134868-27136995	chr7:27135418-27137618	ENSG00000105991.10_8	HOXA1	-	1577	10.33060823	0.087853023	0.218579275	0.401927507	0.687737379	0.817152372	0.487073217	1.090623448	0.939315875	1.161082738	0.245608254	NA	c2
chr7:27222674-27226018	chr7:27224650-27226850	ENSG00000005073.6_7	HOXA11	-	1368	5.061967469	-0.057847019	0.221218461	-0.26149273	0.793712555	0.885580638	0.423340722	-1.465035997	2.157544556	-0.679029313	0.497119289	NA	c2
chr7:27238341-27241122	chr7:27239509-27241709	ENSG00000106031.9_13	HOXA13	-	1613	7.000048348	-0.082372906	0.179189287	-0.459697713	0.645733211	0.788455028	0.069277573	-0.029700498	2.482309698	-0.011964864	0.990453648	NA	c2
chr7:27141690-27143661	chr7:27142104-27144304	ENSG00000105996.7_7	HOXA2	-	1557	2.98056975	1.039251569	0.330133553	3.14797317	0.001644068	0.014788432	4.133256193	2.299808731	0.590947387	3.891731788	NA	NA	c2
chr7:27168840-27171284	chr7:27170198-27172398	ENSG00000197576.14_9	HOXA4	-	1086	7.089882341	0.15091217	0.341417195	0.4420169	0.658476977	0.797303991	3.901810972	0.378257524	0.875698897	0.431949298	NA	NA	c2
chr7:27181260-27184016	chr7:27183099-27185299	ENSG00000106004.5_8	HOXA5	-	917	7.649609521	-0.098651662	0.318744681	-0.309500576	0.756940774	0.862590691	1.663746605	-0.238358937	0.711134076	-0.33518143	0.737488229	0.906230324	c2
chr7:27189771-27191195	chr7:27190021-27192221	ENSG00000106006.6_9	HOXA6	-	1174	13.82154162	-0.480835553	0.272831295	-1.762391492	0.078003175	0.206430973	1.176979835	-0.665000815	0.670734586	-0.991451505	0.321465161	0.648202079	c2
chr7:27199469-27201284	chr7:27197354-27199554	ENSG00000122592.8_10	HOXA7	-	85	8.588888238	-0.626496021	0.208419287	-3.005940713	0.002647606	0.02048062	0.787615537	-2.049334802	1.032585178	-1.984664167	0.047181848	NA	c2
chr7:27210976-27216078	chr7:27214598-27216798	ENSG00000078399.19_8	HOXA9	-	1480	7.139332414	-0.493094551	0.222717647	-2.213989587	0.026829495	0.100538791	6.139622757	-1.914066578	0.822596897	-2.326858494	0.019972798	0.157723193	c2
chr17:46608070-46608506	chr17:46608172-46610372	ENSG00000120094.9_9	HOXB1	-	334	3.583295784	0.101737188	0.264464043	0.384691947	0.700465662	0.825498872	0.63779331399999994	-1.489000693	1.192268138	-1.248880721	0.211708704	NA	c2
chr17:46805486-46807094	chr17:46805911-46808111	ENSG00000159184.8_6	HOXB13	-	1183	3.66728308	0.641830184	0.212765553	3.016607603	0.002556205	0.020001346	0.232387209	0.896444607	1.462203034	0.613078065	0.539824723	NA	c2
chr17:46621865-46625745	chr17:46622270-46624470	ENSG00000173917.11_7	HOXB2	-	2200	5.21995507	-0.542793127	0.240699803	-2.255062616	0.024129399	0.093508706	8.190365995	-2.363675939	0.664143391	-3.558984357	3.72292e-4	0.014890397	c2
chr17:46678365-46682305	chr17:46682073-46684273	ENSG00000120093.12_8	HOXB3	-	232	4.160304532	0.217725515	0.244773558	0.889497692	0.373735663	0.568181782	8.399699622	-0.832004858	0.409870542	-2.029921091	0.042364561	0.235293976	c2
chr17:46654872-46656743	chr17:46655511-46657711	ENSG00000182742.6_8	HOXB4	-	1232	9.060502433	-0.082942982	0.208781932	-0.397270884	0.691167716	0.819507183	7.928631094	-0.551102821	0.466504081	-1.181346193	0.237465224	0.563787471	c2
chr17:46669767-46671960	chr17:46670940-46673140	ENSG00000120075.6_8	HOXB5	-	1020	10.71324897	-0.375520178	0.193776343	-1.93790518	0.052634792	0.158640856	9.947166908	-1.739246303	0.650351897	-2.674315722	0.007488192	0.091220498	c2
chr17:46693738-46694581	chr17:46692453-46694653	ENSG00000120068.7_11	HOXB8	-	843	3.630231866	0.229547019	0.246182334	0.932426855	0.351115971	0.546188726	5.156812672	-2.382333631	1.055783633	-2.256460088	0.024041832	0.172910265	c2
chr17:46702343-46704581	chr17:46703519-46705719	ENSG00000170689.10_8	HOXB9	-	1062	7.518953295	-0.351635619	0.186379306	-1.886666643	0.059205177	0.171637935	1.372378628	-0.523520712	0.678912117	-0.771117056	0.440637552	0.7460048	c2
chr12:54366691-54369094	chr12:54364909-54367109	ENSG00000123388.4_6	HOXC11	+	418	3.357901381	0.714278425	0.336593658	2.122079273	0.033831082	0.117771958	0.866301754	1.135628675	1.173727804	0.967540064	0.333274123	NA	c2
chr12:54348256-54348685	chr12:54346686-54348886	ENSG00000123407.4_7	HOXC12	+	429	2.086147467	1.404216633	0.459321473	3.057154339	0.002234492	0.018257099	1.554423873	1.986412707	2.405777221	0.825684394	NA	NA	c2
chr12:54331858-54333657	chr12:54330614-54332814	ENSG00000123364.5_6	HOXC13	+	956	9.318192676	0.876276787	0.390024302	2.246723554	0.0246577	0.094880713	0.306896548	0.283243753	2.235785495	0.126686462	0.899188562	NA	c2
chr12:54410511-54412904	chr12:54408714-54410914	ENSG00000198353.8_8	HOXC4	+	403	16.49356757	0.365543105	0.273150208	1.338249415	0.180815146	0.358660667	0	NA	NA	NA	NA	NA	c2
chr12:54426061-54428727	chr12:54424833-54427033	ENSG00000172789.4_5	HOXC5	+	972	5.217340208	0.832410249	0.257722856	3.22986584	0.001238483	0.012153498	2.735363596	1.352607608	0.652349161	2.07344117	0.038131241	0.222539846	c2
chr12:54383094-54383822	chr12:54382407-54384607	ENSG00000197757.8_11	HOXC6	+	728	3.412872814	0.71385519	0.325854805	2.190715553	0.028472383	0.104678264	4.504936397	0.796828136	0.597601765	1.333376477	0.182408288	0.499695195	c2
chr12:54401127-54401419	chr12:54400768-54402968	ENSG00000037965.6_7	HOXC8	+	292	3.944009948	1.208643127	0.233645247	5.172984012	2.30384733919055e-7	3.40888070018765e-5	4.348145947	0.811069343	0.864015447	0.938720883	0.347874069	0.672506799	c2
chr12:54388184-54390246	chr12:54386678-54388878	ENSG00000180806.5_7	HOXC9	+	694	7.253738629	0.336019504	0.285040285	1.178849171	0.238458241	0.428126451	4.398109676	0.580961378	0.646564996	0.898535153	0.368900313	0.68949043	c2
chr2:177052260-177055158	chr2:177051395-177053595	ENSG00000128645.15_7	HOXD1	+	1335	9.388944013	-0.35799755	0.185238529	-1.932630061	0.053281786	0.159947924	1.436375137	-1.547386542	0.770437654	-2.008451345	0.044595351	0.240014116	c2
chr2:176972542-176974217	chr2:176971517-176973717	ENSG00000128710.6_6	HOXD10	+	1175	8.455424244	-0.820802435	0.230105853	-3.567064562	3.61003e-4	0.005179947	10.60884772	-0.81752561	0.59463905	-1.374826645	0.169185195	0.483219971	c2
chr2:176961779-176963736	chr2:176962522-176964722	ENSG00000170178.7_6	HOXD12	+	1214	11.27922413	-0.637785076	0.185192678	-3.44390007	5.73388e-4	0.00714364	0.622148356	-1.37357747	0.87561458	-1.568701003	0.116717625	NA	c2
chr2:176956871-176958328	chr2:176955448-176957648	ENSG00000128714.6_6	HOXD13	+	777	9.847810583	-0.255177197	0.236919581	-1.077062501	0.281452344	0.475583186	2.213627635	-0.747878948	0.518186591	-1.44326187	0.148946717	0.453142932	c2
chr2:176997942-177002181	chr2:176999339-177001539	ENSG00000128652.12_7	HOXD3	+	2200	4.042934611	0.14446434	0.26818178	0.538680666	0.590107217	0.748122163	2.110876916	-1.097334409	0.508552644	-2.157759716	0.030946518	0.199350752	c2
chr2:177015946-177017864	chr2:177014277-177016477	ENSG00000170166.6_7	HOXD4	+	531	3.811939527	0.336690222	0.315574965	1.066910432	0.286012284	0.480452564	2.421299777	-0.558026769	0.529391756	-1.054090403	0.29184153	0.623080869	c2
chr2:176992988-176995560	chr2:176992421-176994621	ENSG00000175879.9_12	HOXD8	+	1633	8.338384137	-0.110515977	0.211477911	-0.522588751	0.60126047	0.756301738	3.909991999	-1.093654888	0.515664599	-2.120864784	0.033933183	0.209561605	c2
chr2:176986765-176988475	chr2:176985446-176987646	ENSG00000128709.13_7	HOXD9	+	881	5.455765923	0.623744401	0.303165682	2.057437363	0.039644174	0.131171026	5.507632921	-1.316527111	0.483673724	-2.721932257	0.006490145	0.08413496	c2
chr1:21112555-21114649	chr1:21113615-21115815	ENSG00000127483.19_11	HP1BP3	-	1034	22.80291813	-0.435496561	0.18266149	-2.384172831	0.017117561	0.074063295	27.17938359	0.064632973	0.181037128	0.357015014	0.721080566	0.898494753	c2
chr1:33350565-33352799	chr1:33349594-33351794	ENSG00000121905.10_6	HPCA	+	1229	6.371118215	0.052591864	0.274569927	0.191542694	0.848100435	0.917629875	2.070602192	0.647461449	0.492257437	1.315290336	0.188412345	0.50695431	c2
chr2:10442067-10446115	chr2:10441014-10443214	ENSG00000115756.13_7	HPCAL1	+	1147	10.74909949	-0.240067136	0.167232644	-1.435527961	0.151136706	0.319202308	9.583488876	-1.320406165	0.640575048	-2.061282544	0.039276093	0.226825185	c2
chr1:40156640-40158434	chr1:40156956-40159156	ENSG00000116983.13_7	HPCAL4	-	1478	12.10059241	-0.504768947	0.249251001	-2.025143111	0.042852671	0.138164972	0.10946373	-0.584509793	2.449343744	-0.238639348	0.811385251	NA	c2
chr12:122299701-122301462	chr12:122301301-122303501	ENSG00000158104.11_7	HPD	-	161	2.155768746	0.464896835	0.284499014	1.634089439	0.102240072	0.247099944	0.277671591	-0.570496833	1.465502694	-0.389284056	0.697066029	NA	c2
chr1:45791996-45794281	chr1:45790566-45792766	ENSG00000186603.7_6	HPDL	+	770	6.549586509	0.232148315	0.187449691	1.238456639	0.215546791	0.401548249	1.580764534	0.703926201	0.380470785	1.850145214	0.064292623	0.29282753500000003	c2
chr4:175442949-175444439	chr4:175444104-175446304	ENSG00000164120.14_9	HPGD	-	335	7.089197827	0.562284096	0.220598337	2.548904512	0.010806188	0.054003239	0.555918167	-0.100186924	0.717130192	-0.13970535	0.8888928	NA	c2
chr19:35531037-35532830	chr19:35529409-35531609	ENSG00000105707.15_9	HPN	+	572	5.16235305	0.001434443	0.24638797	0.005821887	0.995354832	0.997599864	1.144439627	-1.97937438	0.825913618	-2.396587655	0.016548535	NA	c2
chrX:133593686-133595338	chrX:133592194-133594394	ENSG00000165704.15_6	HPRT1	+	708	10.36156807	-0.547568916	0.167604058	-3.267038537	0.001086789	0.01111588	3.79834918	-0.342464352	0.287824219	-1.189838552	0.234109854	0.560820396	c2
chr3:148846686-148848333	chr3:148845424-148847624	ENSG00000163755.9_9	HPS3	+	938	17.58651938	-0.288704766	0.157000571	-1.83887717	0.065933254	0.184527917	3.299611382	0.366033897	0.261688149	1.39874082	0.161890719	0.473912276	c2
chr11:18343055-18344656	chr11:18343544-18345744	ENSG00000110756.18_10	HPS5	-	1112	15.38905579	0.184387702	0.186507955	0.98863184	0.322843302	0.518111865	3.097967394	0.533472021	0.27278958	1.955617296	0.050510254	0.256975072	c2
chr10:103824688-103826085	chr10:103823105-103825305	ENSG00000166189.8_6	HPS6	+	617	12.47500662	-0.036546326	0.164672716	-0.221933096	0.824365966	0.903682475	2.642349912	1.350574825	0.370511397	3.645164047	2.67221e-4	0.012044486	c2
chr4:84255096-84256971	chr4:84256105-84258305	ENSG00000173083.16_8	HPSE	-	866	9.152947105	-0.099950854	0.180505246	-0.553728253	0.579764837	0.740227084	1.124343782	-0.244277879	0.50711006	-0.481705843	0.630014924	NA	c2
chr8:21990701-21991233	chr8:21990696-21992896	ENSG00000168453.16_11	HR	-	532	7.207654581	-0.149689627	0.304912902	-0.490925855	0.62347889	0.772309929	1.393776154	0.644522495	0.721129462	0.893768081	0.371445991	0.691277682	c2
